keyword_id,关键词,开始时间,结束时间,游戏,弹出PV,弹出IP,注册人数,激活人数,有效人数,次留人数,二登人数,活跃人数,总充值人数,总充值,新充值人数,新充值,注册转换率,激活率,有效率,次留率,二登率,活跃率
1463122,远古入侵,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484434,p国战网络游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1360515,大皇帝新服,2015-01-19,2015-01-19,大皇帝,3,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463547,盒子世界,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1558968,西游杀卡牌游戏电脑版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485079,网页游戏三国群英传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463786,魔卡物语,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1453449,网页游戏开服表,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485283,三国志威力加强版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465514,帝王传,2015-01-19,2015-01-19,大皇帝,3,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455144,聚游网页游戏平台,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465897,兵临城下,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457176,不用花钱的网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467073,三国志11威力加强版下载,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462158,宠物星球,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527880,三国之群雄崛起,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462316,号令天下,2015-01-19,2015-01-19,大皇帝,23,21,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473129,强汉,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462490,满江红,2015-01-19,2015-01-19,大皇帝,14,13,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477373,p三国的页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462698,神魔杀,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478077,p最新宠物游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462915,信喵之野望,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478795,p农场游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463195,小小忍者,2015-01-19,2015-01-19,大皇帝,12,11,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463397,明朝时代,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1434704,军事游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559354,真三国无双7补丁,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463571,烽火战国,2015-01-19,2015-01-19,大皇帝,8,8,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1446851,qq网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463812,欢乐西游,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454122,射击游戏大全,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485352,三国志13网页版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465568,火线危机,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455898,横版格斗网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1486016,三国英雄传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,1,50.00,0,0,0%,--,--,--,--,--
1466061,三国群英7,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457607,dota类网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559658,三国游戏大皇帝,2015-01-19,2015-01-19,大皇帝,6,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467456,三国战纪单机版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462209,盗魂传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527912,武林三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462344,混世三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473936,见龙在天,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462529,米亚大陆,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462765,唐门,2015-01-19,2015-01-19,大皇帝,5,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462959,一代宗师,2015-01-19,2015-01-19,大皇帝,7,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478882,p卡片游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463229,武林传奇,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463420,美眉梦工场,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1434794,三国类游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559473,真三国无双7秘武,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463623,弹弹堂,2015-01-19,2015-01-19,大皇帝,9,9,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559294,三国群英传网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1464911,神将屠龙官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454572,枪战网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485623,三国志游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465632,战龙在野,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457954,2323wan网页游戏平台,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559684,游戏三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467486,三国志刘备传下载,2015-01-19,2015-01-19,大皇帝,3,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462232,多洛战纪,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1470139,陌上行,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462376,将夜遮天,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1474392,四国演义,2015-01-19,2015-01-19,大皇帝,0,0,0,0,1,0,0,0,0,0.00,0,0,--,--,--,--,--,--
1462549,摩尔勇士,2015-01-19,2015-01-19,大皇帝,8,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477762,pqq网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478248,p中国游戏大全,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463011,战舰,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478543,p网游q版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463048,植物大战僵尸网络版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1479122,p公益网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463291,十年一剑,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484603,三国无双6猛将传,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463472,开心对对碰,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1437513,战争游戏大全,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1451338,最好玩的塔防单机游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465123,武易传奇攻略,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454782,墨攻网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485670,三国志双人版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465750,将魂,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456849,第一人称射击网页游戏,2015-01-19,2015-01-19,大皇帝,3,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559603,单机游戏下载大全中文版下载三国,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466667,三国志v,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462082,TNT弹道轨迹,2015-01-19,2015-01-19,大皇帝,21,21,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1486431,魔法战争,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462281,富人国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1471762,霸三国,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462404,决战王城,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1475421,策略类单机游戏,2015-01-19,2015-01-19,大皇帝,5,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462626,热血龙族,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477859,p最新游戏推荐,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462832,武林3,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478675,p网络卡牌游戏,2015-01-19,2015-01-19,大皇帝,4,4,0,0,1,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463092,中华小当家OnWeb,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484250,p三国无双2,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463354,奇妙之旅,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1360424,皇帝游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463526,皇帝密诏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485014,三国群英传10,2015-01-19,2015-01-19,大皇帝,0,0,0,0,0,0,0,0,1,2200.00,0,0,--,--,--,--,--,--
1463780,百万亚瑟王,2015-01-19,2015-01-19,大皇帝,7,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1452489,页游平台,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455032,快玩网页游戏平台,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485716,三国志国战版官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465869,千亿星辰,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456957,大型策略网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559630,三国单机游戏,2015-01-19,2015-01-19,大皇帝,9,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466809,三国志12威力加强版免费下载,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462127,兵马俑,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462303,海岛大亨,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1472820,大汉天子,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462428,篮球传奇,2015-01-19,2015-01-19,大皇帝,8,8,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477319,p军事游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462669,沙场,2015-01-19,2015-01-19,大皇帝,8,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478001,p最新篮球页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462903,小小忍者2,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478736,p三国网页游戏,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463151,遗迹守望者,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463382,魔力学堂,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559095,三国真无双8,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463559,哈皮星球,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1453592,网页三国游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465544,乱世三义,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485767,p三国志威力加强版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457443,q版三国网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559646,三国题材游戏大全,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467124,三国志6威力加强版下载,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462164,穿越防线,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1468993,甘棠,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462331,幻龙骑士,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473252,三国我为王,2015-01-19,2015-01-19,大皇帝,3,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462505,梦幻海贼,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477440,p古代游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462742,双龙诀,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478106,p最西游游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462926,星之战记,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478814,p那个游戏好玩,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463203,现代战争,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484555,p页游排行榜,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1434784,三国游戏,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559447,真三国无双7吕布,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463594,二战风云,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1447302,哪款射击游戏好玩,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559240,三国群英传ol官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463819,刀塔传奇,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485407,三国志12官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465591,人工物语,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456234,好玩的网页射击游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559003,三国全面战争官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466116,三国群英传下载,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457641,51网页游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462221,斗龙战士,2015-01-19,2015-01-19,大皇帝,14,12,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1469732,至尊三国,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462349,机甲2046,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1474091,三国传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462539,明朝传奇,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477724,p火爆网络游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462773,天魔乾坤,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478225,p最策略游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463034,赵云传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463267,天纪,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463441,龙之刃,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484954,p真三国无双,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559309,三国群英传之隋唐风云,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465063,傲剑激活码,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454593,苹果手机经典游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465689,炎黄大陆,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559588,城防三国,2015-01-19,2015-01-19,大皇帝,18,17,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466470,三国志5完美硬盘版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462069,108将,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467500,三国曹操传下载,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462269,疯狂三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1471187,秦王政,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462393,九天,2015-01-19,2015-01-19,大皇帝,6,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1474737,战争部落,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462580,女仆之心,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477787,p网页游戏平台,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462816,文明之路,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478363,p养成类游戏,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478641,p网页类游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463060,纵横无双,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1479195,p闯关游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463322,三国大乱斗,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463505,江湖霸业,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1438534,卡牌页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485009,三国群英传5,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463741,Iworld,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1451887,最变态的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485270,三国志1,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465441,攻城略地,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454976,美女网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485682,qq塔防三国志,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465793,战歌,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456882,单机卡牌游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466750,三国志7官网,2015-01-19,2015-01-19,大皇帝,4,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462111,百炼成仙,2015-01-19,2015-01-19,大皇帝,12,12,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
